Number,gene_id,gene_symbol,posColors,negColors,K1,K2,DiffK,ttest,gene,baseMean,log2FoldChange,lfcMLE,lfcSE,stat,pvalue,padj
8294,PARVG,PARVG,grey,blue,0.11100589,0.404134852,-0.293128962,-0.908361443,PARVG,3121.48032377604,0.0328049371227487,0.0333176636270475,0.0509495497826524,0.643870991258852,0.519659094109024,0.84812283877155
8300,PAXBP1-AS1,PAXBP1-AS1,grey,grey,0.10471775,0.040165878,0.064551872,-1.649113891,PAXBP1-AS1,76.3943061919983,0.256354825301027,0.296754451555837,0.142003859610029,1.80526660335169,0.0710329730087939,0.371968707191524
8301,PAXIP1,PAXIP1,grey,grey,0.102542992,0.01529896,0.087244032,0.49817043,PAXIP1,32.3523353551836,-0.158803852557704,-0.24837735675076,0.198687700765597,-0.799263628024231,0.424137564301773,0.793490282968621
8303,PAXIP1-AS2,PAXIP1-AS2,grey,grey,0.098067166,0.023399339,0.074667827,-1.029302176,PAXIP1-AS2,93.8585893660346,0.0949363659605919,0.105525033954528,0.124390844375583,0.76321023815823,0.445338023911385,0.80361982330266
8304,PBDC1,PBDC1,grey,yellow,0.09634062,0.067805409,0.028535211,-1.05558737,PBDC1,323.014190640384,0.0934818727671056,0.0996828163544455,0.0999725525416809,0.935075382096809,0.34974945243205,0.739616764278606
8309,PBXIP1,PBXIP1,grey,turquoise,0.085954743,0.043104065,0.042850678,1.266453037,PBXIP1,272.382281159596,-0.132067933270651,-0.141163663160439,0.101615682392424,-1.29968062174327,0.193710454700904,0.588305105835254
8312,PCBD1,PCBD1,grey,grey,0.067446523,0.025368164,0.042078359,0.298077468,PCBD1,186.752426741002,-0.0551527787987714,-0.0601459773105898,0.1142032226846,-0.482935397988632,0.62914160686282,0.893002796397013
8325,PCGF5,PCGF5,green,blue,0.118745809,0.064419509,0.0543263,-3.391161952,PCGF5,728.187324310149,0.305201851890989,0.320884933278449,0.0892515164105594,3.41957049208052,0.000627200796665313,0.0139003959771042
8326,PCGF6,PCGF6,green,yellow,0.149592882,0.035049804,0.114543078,-1.181204888,PCGF6,117.404625545697,0.15777366639514,0.18221927180661,0.141116929863231,1.11803499798396,0.263552046262731,0.668090181695546
8329,PCK2,PCK2,grey,turquoise,0.10135802,0.145782942,-0.044424923,-2.256987214,PCK2,637.680171484634,0.182263056328069,0.188900064442102,0.076226267368556,2.39107938273853,0.0167989202554873,0.155431003517386
8332,PCMTD1,PCMTD1,grey,yellow,0.099945301,0.12020076,-0.020255458,-0.222735652,PCMTD1,875.847774693828,0.0250543305472563,0.0259518106762743,0.0756325321028328,0.33126393961254,0.740445127036261,0.929959838864271
8336,PCNA,PCNA,grey,blue,0.142544349,0.04751763,0.095026719,-1.485568432,PCNA,204.261575337581,0.178760691545407,0.199131475027092,0.125449453296774,1.42496190176705,0.154168214267147,0.532347428344479
8339,PCNT,PCNT,green,turquoise,0.184099184,0.071447919,0.112651265,1.549614494,PCNT,323.924008517118,-0.192152962423148,-0.219751571648607,0.137134275063223,-1.40120303501484,0.161153366995765,0.5412002365051
8343,PCNX4,PCNX4,grey,blue,0.085536036,0.047752361,0.037783676,0.170358575,PCNX4,461.478133453178,-0.0603473409417725,-0.0651049904234985,0.107719318072482,-0.560227654812723,0.575324166166852,0.873315492582296
8346,PCSK7,PCSK7,grey,turquoise,0.148703403,0.161395577,-0.012692174,-1.917578667,PCSK7,269.193181001975,0.104186279741401,0.111746964900771,0.103973059753062,1.00205072341667,0.316319095400143,0.714484429174698
8350,PCYT1A,PCYT1A,grey,turquoise,0.106614001,0.100055621,0.00655838,-0.79826616,PCYT1A,352.183949696996,0.00524771379190404,0.00565046040750494,0.106483354696657,0.0492820103841902,0.960694555729896,0.991591142432791
8351,PCYT2,PCYT2,grey,turquoise,0.169641396,0.078745382,0.090896014,-1.886364222,PCYT2,230.831178694784,0.198500670741655,0.21607921365528,0.113195708871362,1.75360596899689,0.0794980475367391,0.394182544312576
8374,PDE3B,PDE3B,grey,blue,0.150701597,0.129800321,0.020901276,2.344971845,PDE3B,200.063462027101,-0.32350773618257,-0.41179117959028,0.169751707791689,-1.90577014152672,0.0566800344278624,0.327259722589443
8375,PDE4A,PDE4A,grey,tan,0.074598575,0.094895711,-0.020297136,-1.285835191,PDE4A,325.270097749795,0.192981995057802,0.219019604370626,0.133978701223909,1.44039308707199,0.149756218374078,0.524600008217152
8381,PDE6G,PDE6G,grey,turquoise,0.10250406,0.054945078,0.047558982,1.815515537,PDE6G,80.4469168811101,-0.262947999034041,-0.336580356005473,0.171013137169342,-1.53758947053093,0.124149023602559,0.484690686357418
8385,PDF,PDF,grey,grey,0.160873012,0.019778222,0.14109479,-1.545467669,PDF,18.1205490623461,-0.00902367673801849,-0.0113045498651757,0.166171082631956,-0.0543035322096598,0.956693335411516,0.990917681377068
8386,PDGFC,PDGFC,grey,grey,0.088994677,0.026924143,0.062070534,0.915255377,PDGFC,123.939330367014,-0.125787056459357,-0.15879987548119,0.167919147855976,-0.749092989485897,0.453801160157358,0.809189910020273
8387,PDHA1,PDHA1,grey,brown,0.161596721,0.105424794,0.056171927,-1.386802399,PDHA1,824.479292796473,0.133404967976768,0.138663580487385,0.0790706752353479,1.68716110719554,0.0915723776460193,0.421523384950952
8393,PDIA4,PDIA4,grey,blue,0.129095397,0.308687389,-0.179591992,-0.359433215,PDIA4,1756.57752479508,0.0197743833015509,0.020440218925919,0.0734765022239778,0.269125267303455,0.787833287006708,0.943996736600109
8394,PDIA5,PDIA5,grey,turquoise,0.078051038,0.032341839,0.045709199,0.41589579,PDIA5,184.481885420119,-0.057548264551772,-0.0670389808731589,0.144305818008685,-0.398793793250306,0.69004515077981,0.912005246036222
8396,PDIK1L,PDIK1L,grey,grey,0.134701271,0.038636117,0.096065154,-0.576150681,PDIK1L,158.429419945855,0.0708605603960327,0.0933940086027355,0.177113625035337,0.400085314621588,0.689093680196286,0.911835363243511
8402,PDLIM1P4,PDLIM1P4,grey,grey,0.085396299,0.040911716,0.044484583,0.568437098,PDLIM1P4,25.2748240667249,-0.101085148432078,-0.151351413853876,0.194933939481967,-0.518561050480537,0.604066876330449,0.883437216400527
8413,PDSS1,PDSS1,grey,grey,0.070909954,0.030904927,0.040005027,-0.94880545,PDSS1,204.817705317518,0.155297990888439,0.185562939129207,0.152967206783087,1.01523714889203,0.309992796295763,0.710396812967936
8415,PDSS2,PDSS2,grey,blue,0.101990743,0.053212273,0.04877847,0.166664236,PDSS2,190.30274547487,-0.0149218843413219,-0.0174556679025307,0.145820815875834,-0.102330276042536,0.918494524633045,0.982318118524213
8419,PDXP,PDXP,grey,grey,0.089441362,0.019921287,0.069520075,1.22985303,PDXP,14.5007701011264,-0.21952427104692,-0.510199384015872,0.205071367359931,-1.07047743365178,0.284404461229018,0.689685060051616
8424,PEBP1P3,PEBP1P3,grey,blue,0.115891523,0.036735476,0.079156047,0.88091288,PEBP1P3,30.5763619697808,-0.179584237893316,-0.226926716068762,0.168176121987752,-1.06783433801853,0.285595245752652,0.690641100437333
8426,PECR,PECR,grey,grey,0.104232759,0.042239562,0.061993197,2.005875661,PECR,143.663415705074,-0.316890567810637,-0.379024454515454,0.153154053604622,-2.06909683650105,0.0385370005434169,0.262326219209989
8427,PEF1,PEF1,green,blue,0.17511293,0.122739451,0.052373479,-2.567448646,PEF1,772.882963838562,0.212607116416741,0.222344920727047,0.0847113814121495,2.50978219068741,0.012080564953556,0.12540576511021
8430,PELI3,PELI3,grey,blue,0.072829595,0.137599219,-0.064769624,2.580807046,PELI3,209.034747856976,-0.34286750608331,-0.386389600902733,0.130811195523274,-2.62108686272428,0.0087649926215093,0.0989486891021307
8432,PELP1,PELP1,grey,turquoise,0.103754613,0.110972385,-0.007217771,0.070739824,PELP1,138.185269131139,-0.0446857835208497,-0.0497078685113448,0.124749291903587,-0.358204706727997,0.720190125175757,0.923648985544902
8433,PEMT,PEMT,grey,red,0.128004992,0.029059223,0.098945769,3.25001993,PEMT,244.766797075782,-0.359640485232095,-0.387087071840328,0.10621835329229,-3.38586010877462,0.000709555446930356,0.0151772090725462
8434,PEPD,PEPD,grey,blue,0.152142523,0.331497095,-0.179354573,-2.166413351,PEPD,1806.85622613856,0.130225891055215,0.133273520890315,0.0618761587997852,2.10462145002555,0.0353242729393869,0.250830000732351
8437,PER3,PER3,grey,greenyellow,0.103741693,0.028053538,0.075688154,-1.676874821,PER3,56.8814858775101,0.324186974108358,0.493586723978202,0.196595023959669,1.64900905210533,0.0991457802439202,0.437983945308795
8438,PES1,PES1,grey,turquoise,0.123502006,0.335485358,-0.211983352,0.270465457,PES1,628.305056850075,-0.0294862315440899,-0.0310566933768979,0.0906976627377874,-0.325104646073807,0.745101872741036,0.931712408922791
8440,PET117,PET117,grey,grey,0.097135207,0.01742494,0.079710267,-1.917187351,PET117,64.4670460040758,0.197078627212123,0.214557579064394,0.113196043045306,1.7410381309287,0.0816768948960219,0.398263185189744
8451,PEX26,PEX26,grey,turquoise,0.090340404,0.037316596,0.053023808,-1.412639864,PEX26,190.581315389816,0.0937454167796858,0.0983939376672537,0.087820303879058,1.0674685993889,0.285760285736423,0.690879985976479
8454,PEX6,PEX6,grey,pink,0.094973678,0.024913785,0.070059893,1.400922548,PEX6,160.627283050973,-0.242457248652195,-0.347886534575325,0.190126697889517,-1.27524041254368,0.20222416137281,0.597934343482506
8456,PF4,PF4,grey,purple,0.069596774,0.095761053,-0.026164279,1.634787811,PF4,13.0391770951004,-0.407639349871713,-1.23792334364655,0.19602544111812,-2.07952267596776,0.0375693357968293,0.258413093022057
8457,PFAS,PFAS,grey,lightcyan,0.099335836,0.027746772,0.071589065,3.185301171,PFAS,67.5290122963146,-0.479778698404328,-0.668503866870921,0.186085290563958,-2.57827309697769,0.00992954879083424,0.108362501325405
8462,PFDN6,PFDN6,grey,grey,0.098897206,0.020298838,0.078598368,0.481756941,PFDN6,43.6223080733437,-0.203235717960068,-0.226063828643397,0.124720300612506,-1.62953197644626,0.103200451336588,0.446769986399265
8498,PHACTR2,PHACTR2,green,turquoise,0.130542208,0.067101721,0.063440487,-8.887172127,PHACTR2,746.641881878592,0.639230690444685,0.673185320325305,0.0906124948869828,7.05455347236572,1.73155856553864e-12,2.21543888860787e-10
8501,PHB,PHB,grey,brown,0.134687994,0.216461355,-0.081773361,-1.298453532,PHB,490.448599856146,0.0903287053100664,0.0930959797360085,0.070302830638642,1.28485161250985,0.198844142512448,0.594316742113355
8502,PHB2,PHB2,grey,blue,0.131481774,0.112763688,0.018718086,2.515738624,PHB2,923.988224406741,-0.174789394419854,-0.178152265926666,0.0563283648767731,-3.10304399572459,0.00191541163314662,0.0315734645184197
8505,PHC1,PHC1,grey,purple,0.077036246,0.028941616,0.04809463,-1.427847608,PHC1,48.0412430503954,0.255173481744046,0.472337437805271,0.20631683874615,1.23680395305983,0.216159874151527,0.618807711109143
8509,PHF10,PHF10,grey,red,0.102108833,0.072044988,0.030063845,1.006525433,PHF10,213.816807412704,-0.143437751943231,-0.157605089428506,0.118384341713651,-1.2116277361256,0.225654912439249,0.631343332294142
8510,PHF11,PHF11,green,salmon,0.466113612,0.056225291,0.409888321,-8.963495133,PHF11,1160.58091561963,0.912277358425927,0.946216168673073,0.0769968767250726,11.8482384900278,2.19761765749504e-32,9.75134388235297e-30
8514,PHF2,PHF2,grey,blue,0.167976917,0.046554043,0.121422875,-2.041650066,PHF2,113.651488377812,0.276480024512868,0.318637317945317,0.140283127234733,1.97087155071928,0.048738569957271,0.301704623466574
8517,PHF21A,PHF21A,grey,blue,0.095520597,0.060381928,0.03513867,0.427123923,PHF21A,667.130792507143,-0.0479374144650822,-0.0499350714116132,0.0811000368530752,-0.591089922091256,0.554460172002201,0.865708384151074
8524,PHIP,PHIP,grey,brown,0.130900012,0.125065745,0.005834268,-2.568597525,PHIP,1793.90299629032,0.184011049319661,0.189765690391518,0.0709815133925407,2.59237991027392,0.00953144514700645,0.1053725383798
8534,PHTF1,PHTF1,grey,blue,0.161028712,0.049908179,0.111120533,0.584585284,PHTF1,186.809874373756,-0.103876590965435,-0.11886394965958,0.137388163515814,-0.756081079382643,0.449600585246298,0.806699301652472
8539,PI4K2B,PI4K2B,green,blue,0.190507428,0.084139264,0.106368164,-4.135966708,PI4K2B,84.962147126131,0.713857421178174,0.860961612439719,0.155892868804831,4.57915379100427,4.66860846495312e-06,0.000212121632977336
8543,PI4KB,PI4KB,grey,turquoise,0.157107581,0.481103554,-0.323995973,1.624046293,PI4KB,1209.59212571174,-0.13258758125307,-0.138229571338284,0.0818964351022744,-1.61896645546893,0.105454480762763,0.451534092694142
8546,PIAS3,PIAS3,grey,grey60,0.091033428,0.173015538,-0.08198211,0.866710057,PIAS3,313.053870454243,-0.133100008191167,-0.145647133810614,0.116116668843943,-1.14626099350171,0.251687177396539,0.65540962409461
8548,PIBF1,PIBF1,grey,green,0.101583189,0.034758057,0.066825132,0.291164724,PIBF1,266.420872814717,-0.0633512231656629,-0.0687227787391348,0.111120050303917,-0.570115141168448,0.568599606316106,0.870450325899023
8554,PIGA,PIGA,grey,brown,0.134359501,0.098555067,0.035804434,0.864565202,PIGA,231.37128987457,-0.137702408226443,-0.173459357171232,0.167391853879647,-0.822635062787763,0.410715553252143,0.785751111189198
8557,PIGC,PIGC,grey,yellow,0.090398826,0.050826944,0.039571883,1.407804193,PIGC,492.136136995542,-0.162041260235125,-0.172582145487225,0.0991136015864297,-1.63490436873914,0.102069096518447,0.444673283453563
8560,PIGFP1,PIGFP1,grey,grey,0.094539037,0.030864534,0.063674503,-0.830460106,PIGFP1,15.4205016585842,0.0802243742884844,0.0913490293187576,0.135448354969373,0.592287549794345,0.553658051544355,0.865250641298246
8562,PIGG,PIGG,grey,blue,0.104963247,0.072386525,0.032576722,-0.244501943,PIGG,408.022566646735,0.0225314855328933,0.0239992494731404,0.0991868884231732,0.22716193532319,0.820297825191219,0.953685318661447
8563,PIGH,PIGH,grey,brown,0.064362254,0.329392923,-0.265030669,0.458509475,PIGH,423.259285719912,-0.0314351638732654,-0.0325892783321079,0.0764999417096688,-0.410917487918717,0.681133038722882,0.910319415468571
8566,PIGL,PIGL,grey,turquoise,0.099266586,0.104398998,-0.005132413,-0.058162884,PIGL,95.194535442312,-0.0056548117224824,-0.00686981865680965,0.157938069251165,-0.0358039815814747,0.971438658261335,0.994082838636638
8570,PIGP,PIGP,grey,grey,0.094237438,0.017687794,0.076549644,2.718563387,PIGP,135.531643132394,-0.242132962376909,-0.255244747711981,0.0913604718270787,-2.65030332631385,0.00804195339538433,0.0937478692346228
8572,PIGS,PIGS,grey,turquoise,0.070778021,0.254590242,-0.18381222,-0.841112339,PIGS,1744.82290000428,0.0370119639053413,0.0375697211831855,0.0500599341367774,0.739353028396213,0.459692656793,0.812096265937426
8577,PIGW,PIGW,grey,blue,0.132091307,0.044705575,0.087385731,1.356900943,PIGW,110.711040396517,-0.24019464421812,-0.31959463911921,0.178785656501866,-1.34347826843488,0.1791171581851,0.568568781334515
8578,PIGX,PIGX,green,red,0.134010102,0.12556754,0.008442562,1.475134725,PIGX,463.027347774086,-0.100482048507983,-0.109796826633403,0.115331486019956,-0.871245589349268,0.383620072369387,0.766085906840191
8582,PIK3AP1,PIK3AP1,green,blue,0.235258492,0.85299804,-0.617739549,-2.792804624,PIK3AP1,4251.44672152508,0.26430429549815,0.278417631189089,0.0908135759572694,2.91040510972185,0.00360960555307864,0.0518445756263464
8583,PIK3C2A,PIK3C2A,grey,blue,0.086606999,0.043201035,0.043405964,-0.713890981,PIK3C2A,223.10093047365,0.0976251983515363,0.113564246791676,0.143745461915498,0.679153255001026,0.497040762148411,0.836185743296845
8588,PIK3CD-AS1,PIK3CD-AS1,green,grey,0.134701897,0.024329757,0.11037214,-1.528283541,PIK3CD-AS1,37.0748565533323,0.204504062987061,0.314418065785092,0.197434008088914,1.03580971164281,0.300290925926128,0.70267985083321
8590,PIK3IP1,PIK3IP1,grey,turquoise,0.199525913,0.077242774,0.122283139,2.919856673,PIK3IP1,499.915701084246,-0.403891876860182,-0.449007097012311,0.124379290145793,-3.24725986445779,0.00116521946453898,0.0219581889718677
8591,PIK3IP1-AS1,PIK3IP1-AS1,grey,green,0.086594175,0.046343721,0.040250454,0.031403695,PIK3IP1-AS1,4.89077175029441,-0.019801143017839,-0.044143030296631,0.205887555470152,-0.0961745500966404,0.923381943182314,0.983006675886762
8593,PIK3R2,PIK3R2,grey,black,0.113802069,0.03621122,0.077590848,0.598547349,PIK3R2,46.7022658594578,-0.196946087373957,-0.235962364600619,0.153831932655665,-1.28026791300086,0.200450928438664,0.59609355662175
8596,PIK3R6,PIK3R6,grey,turquoise,0.132305639,0.201813036,-0.069507397,0.171502812,PIK3R6,303.370760800205,-0.00870422373935961,-0.0102450110481471,0.147958011674013,-0.0588290126427025,0.95308829972547,0.989528376102688
8612,PIP4K2C,PIP4K2C,grey,blue,0.189297735,0.057249508,0.132048227,-2.271389526,PIP4K2C,402.475577762222,0.297130487577828,0.331744773789678,0.126562157669511,2.34770402977577,0.0188895244969197,0.167848757300068
8617,PITHD1,PITHD1,green,blue,0.134100963,0.05591141,0.078189553,1.866706441,PITHD1,363.470972157638,-0.181083211905961,-0.198916156225682,0.118230469669178,-1.53161204901454,0.125618197412973,0.487316463964093
8623,PITRM1-AS1,PITRM1-AS1,grey,turquoise,0.105385995,0.135334447,-0.029948452,-1.03877943,PITRM1-AS1,14.5611053809637,0.124096333349843,0.181376844936594,0.19251834485778,0.64459484856634,0.519189774084463,0.848075790606983
8625,PJA1,PJA1,grey,grey,0.071906301,0.024306661,0.04759964,-0.289004748,PJA1,104.064059187645,0.0429590331312035,0.0602152296348082,0.187175768102348,0.229511723481821,0.818471209776457,0.953685318661447
8627,PKD2,PKD2,grey,red,0.120589038,0.033229082,0.087359956,1.279284014,PKD2,90.7343378806876,-0.148609338115298,-0.191454516271725,0.172495466299443,-0.861526052269224,0.388948378893208,0.770045106370375
8628,PKIG,PKIG,grey,grey,0.084375072,0.027582695,0.056792377,0.367553347,PKIG,18.0275959444338,-0.00925973571982994,-0.0168123521880027,0.205891554364771,-0.0449738492110502,0.964128153163304,0.992813351374243
8637,PLA2G12A,PLA2G12A,grey,blue,0.077692078,0.032618273,0.045073805,0.664105589,PLA2G12A,145.98319443899,-0.174902520396061,-0.209325702251014,0.153409068834833,-1.14010548218873,0.254242358244543,0.658416041374635
8642,PLA2G4B,PLA2G4B,grey,turquoise,0.120585805,0.086816165,0.03376964,1.823423623,PLA2G4B,7.70884219504728,-0.113345334249802,-0.160667841039607,0.188482608711671,-0.601356990040339,0.547602238907255,0.862816915413327
8653,PLBD1-AS1,PLBD1-AS1,grey,blue,0.11628396,0.096513768,0.019770192,1.140975752,PLBD1-AS1,10.4245740657848,-0.0917413180523206,-0.125824240597157,0.183838329742188,-0.499032591195629,0.617756424311314,0.889095228616808
8655,PLCB1,PLCB1,green,grey,0.184109065,0.028612001,0.155497064,0.265309033,PLCB1,298.799978546269,-0.0589120526489232,-0.0731182851758289,0.163750430726544,-0.359767314122696,0.719021148285173,0.923617540187267
8660,PLCD1,PLCD1,grey,grey,0.072952682,0.039464187,0.033488495,0.510866838,PLCD1,65.6407667206281,-0.0597797006796249,-0.0870476702148172,0.191960721029832,-0.311416316624142,0.755484151308978,0.934134465279906
8675,PLEKHA8,PLEKHA8,grey,blue,0.107049432,0.04856601,0.058483422,0.764121325,PLEKHA8,94.7959085020883,-0.172294461860657,-0.232067412523684,0.18095865262902,-0.952120605218441,0.34103582014328,0.733227013308053
